PointOfInterest, Latitude,Longitude
ridge,36.57389,-118.27639
ridge,34.32056,-118.29056
ridge,34.35,-118.29222
ridge,34.79833,-118.30278
ridge,34.56667,-118.31667
ridge,36.9075,-118.31917
ridge,35.32056,-118.34806
ridge,34.65556,-118.35278
ridge,36.27444,-118.37389
ridge,36.27806,-118.39306
ridge,36.73028,-118.39778
ridge,34.60639,-118.41111
ridge,36.72333,-118.41806
ridge,35.49361,-118.42667
ridge,36.69389,-118.42667
ridge,36.53361,-118.43222
ridge,35.335,-118.44417
ridge,36.83694,-118.44611
ridge,34.54056,-118.4525
ridge,34.61444,-118.46528
ridge,35.35222,-118.46611
ridge,35.27583,-118.47472
ridge,36.52639,-118.47722
ridge,37.73472,-118.47722
ridge,36.52611,-118.4775
ridge,35.33333,-118.4825
ridge,36.63472,-118.48333
ridge,35.47222,-118.48528
ridge,37.75778,-118.48806
ridge,36.04667,-118.50222
ridge,35.26194,-118.50722
ridge,36.90583,-118.51167
ridge,35.29167,-118.51472
ridge,37.17306,-118.5175
ridge,35.83361,-118.52139
ridge,36.59528,-118.52972
ridge,36.63028,-118.53028
ridge,36.72861,-118.53389
ridge,35.95194,-118.53444
ridge,36.31806,-118.53444
ridge,37.13222,-118.53444
ridge,35.33611,-118.53694
ridge,35.29,-118.53722
ridge,36.94111,-118.54139
ridge,35.91361,-118.54639
ridge,35.26667,-118.54944
ridge,36.63389,-118.55694
ridge,35.53417,-118.55806
ridge,36.96,-118.55861
ridge,37.74,-118.56556
ridge,37.00778,-118.56917
ridge,33.44222,-118.57083
ridge,36.71444,-118.57361
ridge,37.69306,-118.57667
ridge,35.29083,-118.57778
ridge,35.27972,-118.57917
ridge,35.40861,-118.58
ridge,36.88667,-118.58333
ridge,35.67889,-118.58889
ridge,35.90083,-118.595
ridge,34.33333,-118.6
ridge,36.42889,-118.60417
ridge,36.32833,-118.60528
ridge,37.50722,-118.60667
ridge,37.16167,-118.60722
ridge,34.11028,-118.61167
ridge,35.79556,-118.61833
ridge,36.85389,-118.62806
ridge,35.78639,-118.63306
ridge,37.06778,-118.63611
ridge,35.65361,-118.63833
ridge,37.23889,-118.64167
ridge,36.91222,-118.64389
ridge,36.75778,-118.64611
ridge,35.83194,-118.64917
ridge,36.12,-118.65056
ridge,34.96917,-118.65194
ridge,34.93639,-118.66194
ridge,37.05,-118.67583
ridge,37.10861,-118.67889
ridge,37.74917,-118.68444
ridge,35.785,-118.68667
ridge,36.31861,-118.69556
ridge,36.47722,-118.69639
ridge,36.24306,-118.69778
ridge,36.56389,-118.70028
ridge,34.95944,-118.70194
ridge,36.4725,-118.70278
ridge,35.93833,-118.70694
ridge,35.9475,-118.71167
ridge,36.65833,-118.7125
ridge,37.03,-118.71889
ridge,35.97056,-118.72222
ridge,35.92222,-118.72639
ridge,37.40528,-118.73222
ridge,34.90944,-118.73472
ridge,36.86667,-118.73556
ridge,36.385,-118.73667
ridge,35.96111,-118.73917
ridge,35.91306,-118.74389
ridge,35.82222,-118.74444
ridge,36.83889,-118.74528
ridge,35.87222,-118.74667
ridge,37.2225,-118.74944
ridge,35.76,-118.75833
ridge,36.99194,-118.76139
ridge,36.88333,-118.76611
ridge,37.51111,-118.77889
ridge,36.54528,-118.78389
ridge,36.86528,-118.78694
ridge,37.14,-118.79
ridge,34.44861,-118.80139
ridge,36.8375,-118.8025
ridge,37.27611,-118.81194
ridge,37.10639,-118.81333
ridge,36.51,-118.81833
ridge,34.35778,-118.81889
ridge,36.89667,-118.82028
ridge,36.5625,-118.82167
ridge,35.49,-118.82583
ridge,36.6225,-118.82639
ridge,36.54222,-118.82694
ridge,37.37139,-118.83333
ridge,36.25861,-118.8525
ridge,36.58389,-118.85444
ridge,36.96694,-118.87333
ridge,36.68583,-118.87806
ridge,36.86667,-118.89444
ridge,34.22222,-118.91222
ridge,36.66556,-118.91833
ridge,36.55167,-118.92056
ridge,36.89444,-118.93861
ridge,34.255,-118.94361
ridge,35.95722,-118.94389
ridge,36.78361,-118.94417
ridge,36.88667,-118.96472
ridge,37.35917,-118.96806
ridge,36.90972,-118.97972
ridge,36.47722,-118.98194
ridge,36.79444,-118.9875
ridge,37.56917,-118.99333
ridge,36.51806,-118.99583
ridge,36.10611,-119.0125
ridge,35.00472,-119.01306
ridge,36.81472,-119.01722
ridge,37.62417,-119.01861
ridge,36.29,-119.0225
ridge,37.4775,-119.02306
ridge,36.08944,-119.02333
ridge,36.35139,-119.02444
ridge,36.57278,-119.03389
ridge,34.43472,-119.03417
ridge,36.65083,-119.03583
ridge,36.75611,-119.03583
ridge,34.25389,-119.03611
ridge,34.61861,-119.03778
ridge,36.22472,-119.05139
ridge,36.52056,-119.05167
ridge,37.27889,-119.05444
ridge,37.79722,-119.06083
ridge,36.19472,-119.06722
ridge,36.22333,-119.08056
ridge,36.94889,-119.09833
ridge,36.78889,-119.11861
ridge,36.79028,-119.13083
ridge,37.155,-119.1425
ridge,36.4525,-119.14944
ridge,37.67806,-119.15139
ridge,34.86417,-119.1525
ridge,37.16306,-119.20389
ridge,37.79306,-119.20583
ridge,37.81278,-119.20667
ridge,36.90861,-119.2175
ridge,34.55028,-119.22694
ridge,34.88806,-119.24389
ridge,34.54472,-119.26111
ridge,37.98,-119.26167
ridge,34.54444,-119.26556
ridge,38.08722,-119.27361
ridge,38.165,-119.28556
ridge,34.63417,-119.28722
ridge,37.08667,-119.28917
ridge,38.10778,-119.31028
ridge,37.72944,-119.35417
ridge,38.18083,-119.35889
ridge,36.88056,-119.35944
ridge,37.06111,-119.36667
ridge,37.83556,-119.38361
ridge,38.11,-119.39
ridge,34.44806,-119.39028
ridge,38.10389,-119.39306
ridge,34.40389,-119.39583
ridge,37.82333,-119.39639
ridge,37.23889,-119.40528
ridge,38.18389,-119.40556
ridge,37.27833,-119.40833
ridge,38.3075,-119.41
ridge,37.35972,-119.42944
ridge,37.905,-119.43306
ridge,38.22167,-119.43778
ridge,38.23639,-119.45778
ridge,38.08167,-119.45833
ridge,36.81583,-119.46694
ridge,37.14028,-119.47583
ridge,35.12556,-119.47667
ridge,37.59639,-119.4925
ridge,35.47528,-119.49944
ridge,37.24194,-119.50583
ridge,37.61667,-119.53333
ridge,35.59222,-119.54472
ridge,37.76972,-119.55583
ridge,37.73889,-119.55972
ridge,37.64528,-119.56833
ridge,38.14611,-119.57139
ridge,37.69778,-119.57694
ridge,38.07417,-119.60222
ridge,38.07333,-119.62111
ridge,37.72917,-119.63472
ridge,37.71722,-119.65583
ridge,37.57194,-119.65694
ridge,34.95583,-119.6625
ridge,37.04528,-119.68389
ridge,35.84278,-119.68472
ridge,34.85639,-119.69
ridge,38.05111,-119.69972
ridge,37.30833,-119.70389
ridge,37.63944,-119.73056
ridge,37.57389,-119.74944
ridge,34.60556,-119.77417
ridge,37.58417,-119.77778
ridge,37.54111,-119.80167
ridge,37.63694,-119.80583
ridge,35.92611,-119.82278
ridge,37.54556,-119.82389
ridge,38.09,-119.83639
ridge,37.58083,-119.8375
ridge,37.54278,-119.84889
ridge,37.62389,-119.87167
ridge,37.2275,-119.88167
ridge,38.08639,-119.88639
ridge,37.78389,-119.88889
ridge,37.31083,-119.89333
ridge,37.59694,-119.89667
ridge,35.78806,-119.89972
ridge,37.64139,-119.9
ridge,35.83694,-119.90806
ridge,35.76806,-119.91333
ridge,35.79083,-119.92194
ridge,35.87361,-119.93611
ridge,37.69861,-119.93806
ridge,35.88972,-119.95389
ridge,37.48028,-119.95528
ridge,37.77667,-119.9575
ridge,35.98,-119.95972
ridge,37.76167,-119.96083
ridge,37.95167,-119.965
ridge,38.66056,-119.96667
ridge,35.88389,-119.96722
ridge,35.59917,-119.96944
ridge,37.87639,-119.97556
ridge,35.97,-119.99472
ridge,38.36889,-119.99778
ridge,35.11694,-120.00083
ridge,35.97333,-120.00917
ridge,37.77472,-120.00917
ridge,35.98417,-120.01
ridge,38.13944,-120.02139
ridge,36.00056,-120.02917
ridge,37.46528,-120.02917
ridge,34.76806,-120.03667
ridge,36.00833,-120.04528
ridge,37.7825,-120.05028
ridge,36.01972,-120.05167
ridge,37.46333,-120.05167
ridge,39.42583,-120.05194
ridge,37.70611,-120.05361
ridge,38.47917,-120.05556
ridge,38.63528,-120.05667
ridge,37.85111,-120.05722
ridge,39.33722,-120.06333
ridge,35.16833,-120.065
ridge,36.02556,-120.06972
ridge,37.77944,-120.07667
ridge,36.02639,-120.07944
ridge,36.02056,-120.08056
ridge,36.02361,-120.08167
ridge,36.05833,-120.08861
ridge,37.96417,-120.08861
ridge,36.03778,-120.09194
ridge,38.52139,-120.09583
ridge,36.04583,-120.0975
ridge,35.7025,-120.09944
ridge,38.70306,-120.09972
ridge,38.60444,-120.10194
ridge,37.88361,-120.11083
ridge,37.49028,-120.125
ridge,34.99389,-120.13861
ridge,36.05833,-120.13889
ridge,35.74083,-120.13917
ridge,37.55417,-120.14083
ridge,38.02583,-120.15222
ridge,37.78833,-120.15528
ridge,35.12694,-120.15694
ridge,35.84833,-120.15722
ridge,37.80667,-120.17028
ridge,39.06333,-120.18583
ridge,39.09139,-120.18639
ridge,35.84556,-120.18722
ridge,37.80917,-120.19139
ridge,36.09167,-120.19167
ridge,37.78167,-120.20528
ridge,37.91778,-120.22
ridge,38.10111,-120.22667
ridge,37.72083,-120.23389
ridge,34.78028,-120.23722
ridge,38.60611,-120.24028
ridge,38.12083,-120.24694
ridge,41.18444,-120.26028
ridge,34.68472,-120.27056
ridge,38.69917,-120.27056
ridge,39.30722,-120.27056
ridge,35.90611,-120.275
ridge,37.61889,-120.27583
ridge,35.20972,-120.28361
ridge,39.35056,-120.28722
ridge,38.40528,-120.29056
ridge,37.77083,-120.29889
ridge,35.98722,-120.30333
ridge,38.59694,-120.30556
ridge,35.14917,-120.30806
ridge,35.24889,-120.30861
ridge,37.67861,-120.31417
ridge,34.635,-120.31444
ridge,38.30389,-120.3175
ridge,39.41333,-120.31944
ridge,35.94028,-120.32
ridge,38.50806,-120.32417
ridge,39.15778,-120.33056
ridge,38.11694,-120.33611
ridge,38.87417,-120.34139
ridge,39.91611,-120.34306
ridge,39.33028,-120.34389
ridge,40.88222,-120.34806
ridge,38.67167,-120.35417
ridge,38.04222,-120.35917
ridge,38.7275,-120.36056
ridge,38.60472,-120.36306
ridge,38.50389,-120.36556
ridge,39.35111,-120.36556
ridge,38.72278,-120.37639
ridge,37.70361,-120.38472
ridge,37.685,-120.38528
ridge,37.66667,-120.38972
ridge,39.36833,-120.39778
ridge,36.30444,-120.40222
ridge,34.83389,-120.40389
ridge,35.18806,-120.40583
ridge,38.82444,-120.4075
ridge,38.72417,-120.41417
ridge,35.05,-120.41472
ridge,37.69833,-120.415
ridge,39.09806,-120.4225
ridge,37.635,-120.42694
ridge,37.98306,-120.43333
ridge,38.4825,-120.44083
ridge,35.15083,-120.44278
ridge,38.61111,-120.45167
ridge,38.50139,-120.45194
ridge,38.91861,-120.45722
ridge,36.0825,-120.45778
ridge,38.58389,-120.45972
ridge,36.01972,-120.46139
ridge,38.31,-120.46278
ridge,38.55917,-120.46472
ridge,39.11583,-120.48528
ridge,40.17444,-120.48667
ridge,35.12083,-120.48972
ridge,38.86028,-120.49028
ridge,34.53833,-120.49444
ridge,38.235,-120.49583
ridge,38.54556,-120.49639
ridge,35.94972,-120.4975
ridge,38.78944,-120.50194
ridge,36.47139,-120.51667
ridge,36.35667,-120.53417
ridge,39.53278,-120.53611
ridge,38.11194,-120.53861
ridge,39.0225,-120.53917
ridge,36.18833,-120.54194
ridge,36.20056,-120.54583
ridge,38.96667,-120.55
ridge,39.12778,-120.55111
ridge,38.52083,-120.55417
ridge,35.27778,-120.56056
ridge,35.90972,-120.56556
ridge,36.33,-120.56806
ridge,35.45556,-120.57306
ridge,39.27917,-120.57444
ridge,39.23222,-120.57806
ridge,34.58444,-120.57917
ridge,36.46806,-120.57917
ridge,38.67528,-120.58917
ridge,38.13361,-120.59111
ridge,36.19556,-120.59417
ridge,39.03139,-120.5975
ridge,39.17083,-120.6
ridge,39.07861,-120.60167
ridge,39.18583,-120.60444
ridge,41.55139,-120.605
ridge,41.5875,-120.60556
ridge,34.57639,-120.61722
ridge,40.23528,-120.61806
ridge,39.37111,-120.62
ridge,38.80306,-120.62028
ridge,39.82139,-120.62222
ridge,39.10639,-120.62306
ridge,39.49444,-120.62306
ridge,39.99417,-120.62639
ridge,37.99639,-120.62861
ridge,39.08306,-120.63222
ridge,38.78167,-120.63722
ridge,34.90583,-120.64083
ridge,38.24583,-120.65194
ridge,40.88139,-120.65194
ridge,38.97167,-120.65333
ridge,37.98972,-120.65861
ridge,39.16333,-120.66028
ridge,39.06444,-120.66194
ridge,38.94167,-120.66222
ridge,41.30611,-120.66333
ridge,41.80083,-120.66417
ridge,39.03972,-120.66528
ridge,39.10222,-120.66972
ridge,39.17889,-120.67083
ridge,40.84361,-120.67389
ridge,38.56472,-120.67444
ridge,39.21944,-120.67917
ridge,38.71278,-120.68167
ridge,38.93167,-120.68528
ridge,39.92389,-120.68806
ridge,36.35278,-120.69306
ridge,37.93611,-120.69528
ridge,41.63583,-120.69694
ridge,38.09194,-120.69889
ridge,39.425,-120.69944
ridge,39.08389,-120.7025
ridge,38.16111,-120.70306
ridge,39.13611,-120.70556
ridge,38.94972,-120.70667
ridge,35.24472,-120.71
ridge,38.84139,-120.71278
ridge,40.5625,-120.72139
ridge,38.74361,-120.72972
ridge,39.40472,-120.73528
ridge,38.93194,-120.74028
ridge,40.02306,-120.74083
ridge,39.28528,-120.745
ridge,41.37083,-120.75583
ridge,39.46806,-120.75833
ridge,38.87694,-120.75944
ridge,39.54333,-120.76139
ridge,38.72278,-120.76222
ridge,39.80111,-120.765
ridge,38.91556,-120.76583
ridge,38.31306,-120.76722
ridge,39.73972,-120.76861
ridge,41.19222,-120.77222
ridge,39.06139,-120.7775
ridge,38.27528,-120.78111
ridge,41.15972,-120.78361
ridge,39.64333,-120.79361
ridge,39.15167,-120.79861
ridge,38.06639,-120.79972
ridge,38.80444,-120.80028
ridge,41.2125,-120.80056
ridge,41.28028,-120.80278
ridge,39.54389,-120.80417
ridge,39.7625,-120.80917
ridge,35.34694,-120.80944
ridge,39.18361,-120.81306
ridge,36.23139,-120.81889
ridge,39.54028,-120.82139
ridge,41.27528,-120.82944
ridge,39.30639,-120.83139
ridge,39.08944,-120.83167
ridge,40.6825,-120.83278
ridge,39.07056,-120.83444
ridge,39.03389,-120.8375
ridge,39.5425,-120.83833
ridge,39.25667,-120.84
ridge,39.06083,-120.84611
ridge,39.0425,-120.84667
ridge,39.45222,-120.84778
ridge,41.37222,-120.84778
ridge,39.07222,-120.85028
ridge,39.76556,-120.85583
ridge,38.61639,-120.85667
ridge,39.47361,-120.86306
ridge,39.80667,-120.86528
ridge,36.67056,-120.87056
ridge,39.82861,-120.87889
ridge,39.24833,-120.87917
ridge,41.78028,-120.88861
ridge,39.735,-120.8925
ridge,39.76056,-120.89306
ridge,39.31472,-120.89917
ridge,39.48667,-120.90194
ridge,41.87417,-120.90472
ridge,40.05694,-120.90556
ridge,39.64778,-120.90861
ridge,39.87861,-120.91194
ridge,39.01667,-120.92111
ridge,39.06917,-120.92417
ridge,39.66833,-120.92444
ridge,40.20139,-120.925
ridge,36.43333,-120.92972
ridge,39.73861,-120.93306
ridge,36.57083,-120.93333
ridge,39.23389,-120.93444
ridge,39.53306,-120.94083
ridge,39.04,-120.94306
ridge,36.49417,-120.95083
ridge,40.93222,-120.95167
ridge,39.28639,-120.95639
ridge,39.66167,-120.97333
ridge,39.45472,-120.98639
ridge,41.26111,-120.99028
ridge,36.80722,-121.00417
ridge,38.57556,-121.00583
ridge,41.24917,-121.00722
ridge,36.46222,-121.01889
ridge,39.34583,-121.02111
ridge,39.46333,-121.02222
ridge,39.37778,-121.02583
ridge,39.4275,-121.0325
ridge,41.47917,-121.03694
ridge,39.28194,-121.04028
ridge,36.54972,-121.04194
ridge,35.53194,-121.05167
ridge,39.67667,-121.05917
ridge,39.64056,-121.06
ridge,36.62611,-121.06472
ridge,39.34111,-121.06528
ridge,39.70694,-121.07417
ridge,39.56,-121.07556
ridge,39.60444,-121.09
ridge,39.76389,-121.1
ridge,35.65389,-121.10056
ridge,39.95639,-121.10139
ridge,36.91861,-121.10472
ridge,39.85444,-121.10667
ridge,39.605,-121.115
ridge,39.21611,-121.11528
ridge,39.24972,-121.13444
ridge,39.40833,-121.13444
ridge,39.51389,-121.13833
ridge,39.72222,-121.14
ridge,39.59583,-121.14639
ridge,39.49222,-121.15083
ridge,36.91222,-121.15528
ridge,38.73917,-121.15528
ridge,41.57722,-121.16528
ridge,40.83306,-121.16806
ridge,39.73639,-121.16861
ridge,38.87222,-121.17833
ridge,40.09889,-121.17889
ridge,39.57222,-121.19306
ridge,39.67611,-121.19444
ridge,36.82361,-121.1975
ridge,36.49694,-121.19972
ridge,41.21167,-121.19972
ridge,39.19806,-121.20417
ridge,35.86806,-121.20778
ridge,35.86583,-121.21278
ridge,39.69083,-121.22611
ridge,36.09722,-121.22861
ridge,41.19861,-121.22889
ridge,39.70972,-121.22944
ridge,39.78556,-121.23472
ridge,36.10111,-121.24917
ridge,39.78333,-121.25056
ridge,37.30861,-121.26917
ridge,39.83139,-121.26944
ridge,39.86667,-121.27611
ridge,39.41861,-121.27778
ridge,37.12139,-121.27889
ridge,39.80778,-121.28833
ridge,39.41056,-121.29278
ridge,39.57444,-121.30444
ridge,41.44222,-121.305
ridge,36.16333,-121.30611
ridge,36.16361,-121.30667
ridge,39.38083,-121.31
ridge,40.07472,-121.31556
ridge,40.09472,-121.31778
ridge,36.97639,-121.32
ridge,39.20417,-121.32
ridge,41.39028,-121.32917
ridge,39.93417,-121.33667
ridge,37.06361,-121.34694
ridge,36.97611,-121.35444
ridge,39.7125,-121.35528
ridge,37.24333,-121.35667
ridge,39.68639,-121.36194
ridge,40.18611,-121.36972
ridge,37.04694,-121.37083
ridge,39.66361,-121.38472
ridge,40.44917,-121.38583
ridge,39.81889,-121.39528
ridge,39.74028,-121.40806
ridge,39.6175,-121.40917
ridge,37.06333,-121.41333
ridge,36.35944,-121.415
ridge,37.55361,-121.425
ridge,39.27306,-121.435
ridge,41.28694,-121.445
ridge,39.44833,-121.45361
ridge,39.88806,-121.45722
ridge,40.95889,-121.45861
ridge,37.18417,-121.46139
ridge,37.55222,-121.46278
ridge,39.53583,-121.46417
ridge,37.565,-121.46972
ridge,39.79167,-121.47194
ridge,37.56583,-121.47472
ridge,37.58778,-121.47667
ridge,37.21139,-121.48667
ridge,39.92167,-121.49361
ridge,37.12611,-121.49667
ridge,37.0925,-121.50361
ridge,37.23778,-121.50611
ridge,37.09222,-121.51528
ridge,37.545,-121.51611
ridge,36.75528,-121.51694
ridge,37.165,-121.52333
ridge,37.27694,-121.52833
ridge,37.20222,-121.53139
ridge,37.22583,-121.53167
ridge,37.1325,-121.53556
ridge,37.61778,-121.53667
ridge,41.76944,-121.53889
ridge,41.77778,-121.53944
ridge,37.15556,-121.54083
ridge,36.76639,-121.5425
ridge,37.25917,-121.5425
ridge,39.66472,-121.54639
ridge,37.19389,-121.54889
ridge,36.37,-121.54944
ridge,37.17611,-121.55083
ridge,37.1875,-121.5525
ridge,36.33056,-121.55528
ridge,37.50667,-121.55833
ridge,36.09083,-121.56
ridge,37.2925,-121.56306
ridge,37.18333,-121.565
ridge,37.15583,-121.56528
ridge,37.45083,-121.56806
ridge,41.94333,-121.5725
ridge,41.92361,-121.57611
ridge,37.20111,-121.57722
ridge,36.32167,-121.57917
ridge,40.04917,-121.58583
ridge,40.00889,-121.59
ridge,40.62083,-121.59583
ridge,37.37722,-121.59722
ridge,39.71917,-121.59917
ridge,39.96861,-121.60361
ridge,37.47,-121.61472
ridge,39.71361,-121.61528
ridge,39.72778,-121.61861
ridge,37.2475,-121.62556
ridge,36.47556,-121.62778
ridge,37.565,-121.63
ridge,37.39139,-121.63056
ridge,37.4825,-121.63444
ridge,36.36639,-121.63861
ridge,39.68639,-121.64083
ridge,39.70806,-121.64694
ridge,36.27722,-121.64806
ridge,37.62278,-121.65472
ridge,36.42361,-121.65722
ridge,37.3825,-121.65944
ridge,36.94889,-121.66139
ridge,37.48639,-121.66194
ridge,41.25306,-121.66417
ridge,39.83528,-121.665
ridge,36.96028,-121.66889
ridge,40.67333,-121.67528
ridge,36.95806,-121.67944
ridge,40.18611,-121.68
